"ID","target"
123453,0.493737
123454,0.127389
123455,0.243255
123456,0.160814
123459,0.0612101
123461,0.371648
123462,0.176079
123465,0.114845
123466,0.104389
123470,0.0942051
123471,0.296053
123472,0.363947
123473,0.291638
123477,0.214507
123481,0.386239
123483,0.485905
123485,0.104861
123487,0.0878066
123489,0.137231
123491,0.390131
123493,0.253137
123494,0.189377
123497,0.0228374
123499,0.572876
123501,0.0671983
123502,0.19666
123503,0.0227732
123505,0.0266982
123506,0.0405878
123507,0.286058
123508,0.205245
123509,0.114084
123511,0.27999
123512,0.270106
123513,0.277665
123514,0.222312
123515,0.286124
123519,0.266312
123520,0.17943
123521,0.216117
123523,0.152122
123524,0.317482
123526,0.217356
123527,0.198998
123528,0.0859244
123529,0.0936601
123532,0.134639
123533,0.114533
123535,0.221889
123536,0.0610524
123538,0.227029
123541,0.648075
123542,0.532015
123543,0.308133
123544,0.261505
123549,0.627271
123551,0.241793
123552,0.111123
123554,0.256324
123557,0.13573
123560,0.0343571
123561,0.0505237
123562,0.0217305
123563,0.0579509
123565,0.15797
123567,0.0574502
123568,0.0972756
123570,0.155995
123575,0.101195
123576,0.637288
123578,0.14917
123579,0.189557
123580,0.232443
123583,0.441048
123586,0.205969
123587,0.18809
123588,0.00640422
123590,0.395355
123591,0.410906
123592,0.275905
123601,0.0199465
123603,0.0113874
123607,0.00403738
123608,0.10792
123610,0.15488
123611,0.290864
123612,0.173862
123614,0.105988
123620,0.156946
123621,0.0982593
123622,0.279
123624,0.182376
123625,0.265171
123627,0.135914
123629,0.257518
123634,0.256536
123635,0.217656
123637,0.292231
123638,0.112232
123640,0.0966581
123642,0.0861261
123643,0.181868
123645,0.0205939
123647,0.097532
123649,0.165941
123650,0.153253
123654,0.156508
123655,0.0159422
123657,0.493742
123658,0.177687
123665,0.138353
123668,0.36443
123669,0.543819
123670,0.107598
123671,0.520745
123675,0.615356
123677,0.324594
123682,0.365993
123689,0.112164
123690,0.0190542
123691,0.334749
123693,0.286663
123694,0.155953
123695,0.250248
123696,0.59988
123697,0.515969
123698,0.0475253
123699,0.335924
123700,0.0140873
123701,0.0635185
123702,0.11246
123703,0.1222
123704,0.20555
123705,0.123285
123707,0.343138
123711,0.101715
123715,0.502243
123717,0.26471
123718,0.0440602
123719,0.329795
123720,0.132085
123723,0.0969731
123725,0.247949
123726,0.0299613
123727,0.277832
123732,0.0471615
123733,0.212232
123734,0.351201
123735,0.213036
123736,0.325139
123738,0.228991
123739,0.143442
123743,0.35511
123744,0.0977311
123747,0.0742908
123748,0.250005
123754,0.21266
123755,0.159243
123756,0.479662
123758,0.384384
123760,0.170766
123762,0.13583
123764,0.0916087
123765,0.240746
123768,0.0684763
123771,0.205058
123772,0.0597759
123775,0.373161
123777,0.0331975
123779,0.106689
123781,0.0827238
123784,0.0836845
123787,0.385036
123790,0.246984
123791,0.00613972
123796,0.27932
123797,0.0587782
123799,0.0500461
123801,0.0460726
123802,0.188071
123803,0.262343
123805,0.295262
123806,0.0575516
123807,0.167065
123808,0.404865
123815,0.104804
123816,0.168138
123819,0.360772
123820,0.137429
123821,0.144446
123822,0.246917
123823,0.322641
123824,0.686332
123825,0.0230149
123828,0.0795694
123830,0.366638
123834,0.102195
123836,0.0041813
123838,0.66227
123841,0.392292
123843,0.486142
123849,0.353034
123853,0.267904
123855,0.115585
123858,0.0914284
123859,0.127571
123863,0.36261
123866,0.350433
123867,0.248168
123869,0.0155306
123870,0.194207
123871,0.142638
123872,0.149195
123874,0.219759
123876,0.0535672
123877,0.44027
123880,0.386448
123881,0.211241
123885,0.13887
123891,0.117368
123892,0.22351
123893,0.0505575
123897,0.0883468
123899,0.07992
123900,0.293324
123902,0.0497449
123903,0.495588
123906,0.209873
123907,0.167178
123909,0.396713
123910,0.146158
123912,0.159151
123913,0.0709735
123914,0.197411
123915,0.105773
123916,0.173168
123920,0.253162
123921,0.0217056
123922,0.246061
123923,0.531202
123924,0.106947
123925,0.111211
123927,0.0599871
123928,0.429659
123931,0.431335
123933,0.258735
123937,0.292831
123939,0.0845613
123940,0.0741683
123941,0.189284
123944,0.134237
123946,0.11817
123947,0.311776
123948,0.17681
123950,0.243552
123954,0.0781418
123955,0.397031
123956,0.227279
123959,0.0823257
123961,0.235531
123962,0.15466
123963,0.0455196
123965,0.364212
123966,0.415275
123968,0.230814
123969,0.143197
123972,0.177772
123973,0.0657054
123974,0.101475
123977,0.0308676
123979,0.0724324
123980,0.472428
123984,0.354321
123986,0.127893
123989,0.348828
123991,0.153994
123992,0.268118
123993,0.430522
123996,0.226188
124001,0.0254525
124002,0.454571
124004,0.192249
124006,0.17707
124007,0.227163
124009,0.0890078
124011,0.00865995
124013,0.0381542
124020,0.0380613
124021,0.513623
124024,0.142369
124026,0.433635
124028,0.133479
124030,0.24569
124032,0.341375
124034,0.0452246
124035,0.31093
124038,0.296948
124040,0.417833
124041,0.0748219
124043,0.150065
124044,0.115738
124045,0.143636
124046,0.0955811
124051,0.0283393
124053,0.292069
124054,0.318129
124055,0.077815
124062,0.615375
124070,0.287247
124072,0.0662816
124073,0.165637
124075,0.262316
124076,0.357262
124080,0.308038
124081,0.251547
124082,0.038822
124084,0.290993
124086,0.397347
124089,0.124639
124090,0.208504
124091,0.212258
124094,0.139791
124095,0.318916
124096,0.633758
124097,0.219221
124100,0.302537
124102,0.453973
124107,0.168975
124109,0.253477
124110,0.20766
124112,0.186893
124113,0.117992
124115,0.300797
124119,0.0615356
124121,0.058451
124123,0.150968
124124,0.471623
124128,0.630624
124129,0.351067
124130,0.175325
124132,0.501632
124134,0.406474
124136,0.208351
124137,0.0847878
124138,0.0661684
124142,0.59109
124144,0.0741835
124146,0.422593
124147,0.420486
124149,0.117604
124150,0.0377802
124151,0.552299
124153,0.405088
124154,0.063414
124155,0.0554548
124160,0.165873
124162,0.0553774
124165,0.366826
124167,0.153244
124171,0.354188
124172,0.380729
124174,0.419511
124175,0.332872
124177,0.50998
124178,0.00981198
124179,0.215915
124180,0.299763
124184,0.0962687
124185,0.171657
124187,0.116023
124189,0.352277
124190,0.194037
124191,0.0276966
124193,0.0544843
124195,0.094338
124199,0.249419
124200,0.196692
124201,0.643737
124203,0.383609
124206,0.486354
124207,0.290908
124208,0.142271
124212,0.220421
124213,0.485769
124214,0.0093976
124215,0.390311
124216,0.292758
124218,0.044284
124219,0.148217
124220,0.383645
124221,0.479778
124223,0.471316
124226,0.0857217
124227,0.313742
124229,0.0931261
124231,0.264841
124233,0.0135699
124234,0.355135
124235,0.102805
124238,0.206003
124240,0.138984
124243,0.62438
124248,0.232996
124249,0.0227652
124251,0.0286127
124252,0.041915
124254,0.242263
124256,0.112106
124257,0.417388
124258,0.170356
124260,0.0827893
124263,0.103444
124265,0.00778308
124266,0.305755
124267,0.0659104
124268,0.420129
124270,0.191859
124273,0.0117429
124275,0.0434996
124279,0.8302
124280,0.202707
124283,0.0275597
124287,0.422578
124289,0.175883
124291,0.645328
124292,0.323169
124294,0.0174531
124296,0.546729
124299,0.290753
124300,0.0208842
124301,0.0905578
124302,0.095541
124303,0.448472
124304,0.249003
124306,0.729991
124310,0.225194
124312,0.130751
124321,0.532614
124324,0.0923001
124328,0.294084
124330,0.239051
124331,0.0958834
124334,0.149614
124335,0.254817
124337,0.0890629
124341,0.062087
124342,0.0187884
124344,0.136611
124345,0.214201
124346,0.267502
124347,0.036157
124348,0.197465
124349,0.0735753
124351,0.248272
124352,0.107145
124353,0.325742
124359,0.379651
124361,0.0983475
124365,0.06811
124366,0.566064
124367,0.238754
124369,0.437889
124370,0.368352
124371,0.108865
124372,0.599916
124373,0.1838
124375,0.475542
124376,0.0328866
124377,0.0786582
124378,0.601967
124379,0.0671129
124380,0.516721
124382,0.260856
124383,0.305646
124385,0.245226
124386,0.236521
124389,0.15945
124390,0.156939
124393,0.587049
124394,0.0830985
124396,0.0021392
124399,0.13689
124402,0.532269
124403,0.532392
124405,0.306506
124407,0.326117
124408,0.142956
124410,0.315667
124411,0.147123
124412,0.208497
124417,0.0668293
124419,0.478145
124421,0.241678
124425,0.107164
124430,0.0618668
124433,0.110272
124434,0.249724
124435,0.0728476
124438,0.215398
124441,0.30761
124442,0.206997
124443,0.226859
124444,0.435534
124446,0.286699
124447,0.315254
124448,0.0515369
124452,0.310282
124453,0.17906
124455,0.0281915
124457,0.149476
124458,0.26337
124460,0.102883
124463,0.482691
124464,0.483766
124467,0.350669
124469,0.31957
124470,0.276561
124472,0.563816
124473,0.1691
124474,0.223932
124477,0.160855
124478,0.0304169
124479,0.144813
124480,0.0175381
124482,0.0262125
124485,0.212383
124488,0.0998106
124495,0.301872
124496,0.286259
124499,0.282208
124500,0.228048
124502,0.472213
124506,0.0382619
124507,0.0292261
124508,0.253219
124509,0.415739
124510,0.131787
124512,0.288176
124513,0.192535
124517,0.177458
124518,0.255486
124519,0.1453
124521,0.140589
124522,0.395936
124523,0.539756
124525,0.0424169
124527,0.229449
124530,0.29334
124535,0.165466
124536,0.0755497
124537,0.00570218
124538,0.124627
124544,0.0608697
124545,0.0670753
124550,0.0768785
124551,0.361384
124552,0.0824877
124553,0.323221
124554,0.412708
124557,0.0644376
124560,0.474964
124563,0.189809
124564,0.0492098
124565,0.15527
124566,0.300569
124568,0.0865724
124571,0.117504
124573,0.0260552
124575,0.214903
124576,0.680129
124577,0.129982
124580,0.120754
124582,0.081414
124583,0.00179022
124587,0.494253
124592,0.16406
124598,0.339433
124601,0.33041
124603,0.190268
124607,0.00818777
124608,0.527333
124609,0.202846
124610,0.615353
124613,0.147364
124616,0.335982
124617,0.671124
124619,0.279111
124623,0.221165
124624,0.080498
124625,0.199374
124627,0.154522
124630,0.133841
124631,0.261693
124633,0.315902
124635,0.131994
124637,0.0429665
124639,0.344829
124643,0.0216274
124644,0.512357
124645,0.150848
124647,0.331208
124649,0.146416
124651,0.253698
124652,0.17661
124654,0.320456
124660,0.257227
124662,0.353987
124663,0.103796
124665,0.143353
124667,0.0794095
124672,0.279718
124673,0.0761058
124675,0.294114
124676,0.326185
124679,0.156038
124680,0.27572
124683,0.142795
124684,0.151319
124685,0.13352
124686,0.180524
124687,0.390498
124688,0.532251
124691,0.252499
124693,0.200716
124694,0.235727
124696,0.120425
124700,0.375052
124701,0.672241
124702,0.334867
124705,0.248893
124708,0.522773
124711,0.108214
124712,0.0902809
124715,0.192782
124717,0.445965
124719,0.0151946
124720,0.0475871
124722,0.314305
124724,0.2751
124725,0.293726
124728,0.307283
124730,0.067319
124733,0.113794
124734,0.555025
124736,0.0390586
124737,0.0734445
124738,0.159563
124739,0.346888
124741,0.279226
124742,0.239669
124743,0.741952
124744,0.244794
124747,0.153671
124748,0.236087
124749,0.104154
124751,0.102074
124760,0.179352
124762,0.225706
124763,0.143926
124765,0.306211
124766,0.494301
124767,0.460151
124769,0.055291
124771,0.172141
124772,0.596594
124775,0.01767
124776,0.23647
124778,0.408335
124779,0.196082
124781,0.480566
124785,0.50068
124786,0.087978
124787,0.0956733
124789,0.409757
124792,0.214416
124793,0.176571
124795,0.190436
124796,0.181634
124798,0.209717
124801,0.321704
124808,0.118618
124809,0.150746
124810,0.11583
124811,0.528963
124814,0.0318159
124815,0.428779
124816,0.193917
124817,0.248368
124819,0.592382
124824,0.208237
124825,0.168882
124826,0.268355
124828,0.24843
124829,0.0369116
124830,0.401352
124831,0.0217658
124832,0.0640302
124834,0.300251
124836,0.466854
124837,0.159858
124839,0.252805
124840,0.317527
124841,0.170569
124842,0.133398
124843,0.452994
124844,0.275497
124845,0.312488
124846,0.569226
124853,0.0232256
124854,0.137536
124855,0.240106
124857,0.315756
124858,0.498387
124859,0.453657
124862,0.157836
124870,0.527487
124871,0.167568
124872,0.22703
124875,0.265905
124878,0.0693621
124881,0.019955
124885,0.40305
124886,0.219005
124887,0.608497
124888,0.205216
124890,0.162861
124891,0.0347967
124892,0.298
124894,0.0300965
124897,0.127777
124898,0.235452
124904,0.410383
124906,0.32431
124907,0.524553
124908,0.0912003
124909,0.165647
124912,0.455115
124913,0.237025
124914,0.517613
124915,0.24025
124916,0.307778
124917,0.0634356
124919,0.468046
124922,0.155139
124923,0.476061
124924,0.472906
124925,0.0697651
124927,0.303521
124933,0.166718
124934,0.212352
124935,0.216854
124938,0.197804
124939,0.234725
124941,0.258985
124943,0.0631899
124944,0.231474
124947,0.0700009
124948,0.119339
124951,0.464843
124954,0.0751709
124955,0.376207
124956,0.171412
124958,0.0757285
124959,0.197664
124962,0.259807
124964,0.0703495
124965,0.471872
124966,0.635621
124968,0.023363
124969,0.300393
124970,0.128094
124972,0.208683
124974,0.355611
124975,0.219334
124976,0.68488
124978,0.0369132
124979,0.239344
124980,0.192562
124981,0.107889
124982,0.359181
124984,0.293292
124988,0.119615
124989,0.534134
124990,0.128752
124991,0.304835
124992,0.0496697
124993,0.328511
125002,0.0882329
125007,0.155468
125012,0.0209252
125015,0.1676
125017,0.324402
125019,0.317725
125022,0.156646
125024,0.47495
125026,0.0607986
125027,0.266887
125028,0.586139
125030,0.251743
125031,0.00813582
125032,0.204387
125036,0.155716
125039,0.166752
125040,0.0232499
125042,0.23279
125045,0.0477042
125048,0.254348
125049,0.231419
125051,0.150484
125052,0.0308174
125055,0.488708
125058,0.147837
125060,0.30932
125061,0.107681
125062,0.131572
125063,0.11346
125065,0.332216
125067,0.128926
125068,0.0635277
125071,0.0242448
125073,0.353013
125075,0.413496
125076,0.367155
125077,0.0567528
125081,0.0295948
125083,0.616749
125084,0.660186
125086,0.205289
125088,0.184171
125090,0.367547
125092,0.149865
125093,0.140727
125094,0.00725942
125096,0.424322
125100,0.412908
125102,0.346934
125104,0.0241457
125106,0.129891
125107,0.1931
125108,0.0230057
125111,0.137773
125117,0.325105
125119,0.303259
125121,0.228607
125122,0.64844
125123,0.126059
125124,0.238525
125125,0.0884518
125128,0.0468052
125130,0.062338
125136,0.475518
125139,0.151628
125141,0.221654
125142,0.0926737
125147,0.666701
125149,0.118822
125150,0.30269
125151,0.351953
125152,0.102182
125153,0.20644
125155,0.200667
125156,0.077088
125160,0.381891
125161,0.608802
125162,0.151671
125163,0.238606
125164,0.022722
125165,0.278859
125166,0.29106
125167,0.0196381
125168,0.145551
125169,0.183017
125171,0.434289
125176,0.0575374
125179,0.159581
125180,0.281925
125181,0.449017
125182,0.166329
125190,0.0219109
125191,0.275732
125192,0.183398
125193,0.158679
125197,0.117436
125198,0.326295
125203,0.177103
125204,0.195949
125207,0.503862
125209,0.0337052
125214,0.61652
125217,0.474067
125218,0.182544
125219,0.166463
125220,0.0360797
125226,0.144101
125228,0.805998
125230,0.0482208
125236,0.200766
125237,0.0125065
125238,0.46125
125239,0.22668
125241,0.386651
125243,0.265364
125244,0.0763559
125245,0.388187
125247,0.0436472
125250,0.647618
125252,0.165312
125258,0.224277
125259,0.652397
125260,0.335256
125261,0.43101
125263,0.0432588
125265,0.214616
125267,0.221195
125271,0.0827155
125272,0.297835
125277,0.203355
125281,0.232628
125288,0.420233
125292,0.0248915
125293,0.655116
125296,0.0530496
125297,0.469231
125298,0.0134965
125299,0.339283
125301,0.0135587
125302,0.173125
125305,0.279693
125306,0.0818568
125308,0.552429
125309,0.265456
125311,0.262938
125312,0.0624742
125313,0.120862
125317,0.136273
125318,0.0376447
125325,0.0452572
125327,0.0963684
125328,0.204426
125331,0.194055
125333,0.210332
125334,0.247223
125338,0.112972
125339,0.279844
125340,0.0646311
125341,0.0294873
125343,0.00466006
125344,0.0959031
125345,0.566263
125347,0.124825
125348,0.375233
125351,0.205091
125352,0.0501903
125354,0.0993853
125355,0.336729
125357,0.0784468
125358,0.0722196
125359,0.0337747
125365,0.125769
125368,0.329285
125369,0.508378
125372,0.398302
125373,0.212493
125374,0.254411
125375,0.176283
125376,0.462542
125377,0.0911218
125380,0.0536145
125381,0.182683
125382,0.0347598
125384,0.0202899
125385,0.23978
125387,0.317653
125389,0.183167
125394,0.058577
125398,0.279913
125399,0.0540963
125405,0.0703173
125406,0.0225866
125408,0.518619
125410,0.473804
125413,0.188665
125415,0.058022
125416,0.170075
125417,0.245738
125419,0.0961719
125420,0.0776648
125422,0.284706
125423,0.263949
125425,0.0286924
125427,0.14432
125428,0.179599
125430,0.506921
125432,0.112716
125433,0.243373
125438,0.174772
125439,0.340837
125445,0.409033
125450,0.278764
125452,0.0313638
125453,0.0694015
125455,0.291933
125456,0.164538
125459,0.134287
125460,0.0444291
125461,0.136612
125462,0.173443
125463,0.151333
125464,0.104384
125465,0.348068
125466,0.280526
125467,0.0732125
125468,0.0540372
125471,0.0437738
125473,0.304719
125475,0.578618
125477,0.461583
125478,0.192771
125480,0.287886
125481,0.157234
125482,0.306727
125487,0.275287
125489,0.0145386
125492,0.419124
125493,0.461174
125495,0.273148
125497,0.354022
125500,0.16652
125502,0.311577
125505,0.0518469
125506,0.372335
125507,0.245967
125508,0.076091
125510,0.353334
125511,0.103011
125514,0.0524969
125517,0.290617
125521,0.114684
125522,0.337125
125523,0.00542548
125524,0.258625
125526,0.17473
125527,0.0367655
125528,0.0498338
125532,0.27321
125534,0.0146472
125535,0.278831
125536,0.0715969
125541,0.131442
125542,0.0668617
125545,0.40854
125549,0.154903
125551,0.394674
125552,0.683399
125555,0.249493
125556,0.0412103
125561,0.580358
125562,0.213611
125565,0.350945
125567,0.208335
125569,0.137597
125570,0.174503
125572,0.191781
125573,0.207689
125574,0.00124354
125575,0.36021
125579,0.230748
125581,0.375088
125582,0.441984
125584,0.614104
125585,0.281721
125587,0.142904
125591,0.0339941
125592,0.105159
125594,0.138451
125597,0.300394
125601,0.162362
125602,0.0387897
125603,0.344533
125605,0.2482
125606,0.0128714
125611,0.0622535
125612,0.0221032
125613,0.267886
125616,0.0384086
125617,0.154172
125619,0.189061
125620,0.249544
125621,0.00122579
125622,0.344692
125623,0.165519
125624,0.0842168
125625,0.260948
125631,0.496727
125633,0.154693
125634,0.106671
125637,0.236756
125638,0.124522
125639,0.230983
125640,0.130582
125642,0.264047
125643,0.16284
125648,0.0642561
125650,0.435016
125652,0.0287241
125653,0.210568
125659,0.176025
125660,0.0458185
125662,0.276106
125664,0.477528
125665,0.110354
125671,0.506929
125672,0.134099
125673,0.203145
125675,0.121498
125677,0.0445997
125680,0.317027
125681,0.533833
125683,0.3359
125685,0.229246
125688,0.091792
125690,0.556776
125691,0.0748722
125693,0.0907408
125694,0.25455
125695,0.154555
125697,0.159361
125698,0.186104
125699,0.315847
125700,0.39701
125710,0.313507
125714,0.159737
125719,0.290496
125720,0.0685442
125721,0.451846
125722,0.67103
125723,0.146977
125726,0.318384
125727,0.108101
125728,0.0832599
125730,0.14621
125736,0.581905
125738,0.491352
125740,0.20758
125743,0.0156786
125745,0.266202
125746,0.256845
125749,0.511286
125753,0.161538
125759,0.0516629
125760,0.0109824
125761,0.0604167
125762,0.304283
125763,0.140634
125764,0.0352605
125767,0.0693044
125768,0.0556892
125770,0.266984
125773,0.0732295
125775,0.346526
125778,0.44063
125779,0.172346
125780,0.0775074
125781,0.0533919
125786,0.50966
125789,0.272031
125790,0.206479
125794,0.144571
125797,0.183771
125800,0.308623
125803,0.104045
125804,0.121371
125805,0.0163161
125807,0.105331
125810,0.443433
125812,0.18248
125815,0.556316
125816,0.2412
125818,0.0352775
125819,0.554305
125821,0.112795
125822,0.100434
125825,0.526159
125827,0.0372038
125831,0.124503
125832,0.0569677
125834,0.121546
125837,0.245248
125838,0.0923084
125840,0.486867
125841,0.0591607
125846,0.340599
125848,0.274037
125849,0.0619027
125851,0.241243
125852,0.211758
125853,0.0617631
125855,0.0978756
125856,0.198048
125857,0.23147
125858,0.204889
125861,0.157274
125862,0.0122422
125863,0.436727
125865,0.17268
125868,0.174652
125870,0.428591
125874,0.198801
125876,0.119567
125878,0.382447
125882,0.271883
125884,0.253818
125885,0.0594051
125888,0.567031
125891,0.0295835
125898,0.0674504
125900,0.236978
125901,0.22986
125903,0.394027
125905,0.105339
125909,0.100602
125911,0.0664195
125912,0.276931
125915,0.695963
125916,0.464387
125917,0.066613
125922,0.510593
125924,0.423762
125925,0.230077
125926,0.218531
125928,0.403977
125929,0.0183175
125931,0.58987
125933,0.0938831
125934,0.227754
125937,0.414862
125939,0.03624
125944,0.0965564
125947,0.281103
125949,0.262741
125950,0.0936945
125951,0.133018
125952,0.0844061
125953,0.198323
125955,0.258289
125956,0.186675
125957,0.662482
125962,0.0686095
125964,0.181272
125969,0.156874
125971,0.434667
125972,0.295991
125973,0.104392
125976,0.113091
125977,0.172218
125978,0.259302
125979,0.490606
125980,0.145223
125981,0.132175
125982,0.193301
125985,0.0399961
125986,0.286646
125989,0.053968
125990,0.536942
125993,0.0418657
125997,0.412119
125998,0.310093
125999,0.337791
126003,0.104913
126004,0.206054
126005,0.0881851
126006,0.498547
126007,0.181443
126009,0.300459
126011,0.032611
126015,0.0603717
126017,0.0524701
126019,0.16935
126021,0.550212
126023,0.123604
126031,0.289397
126032,0.0561577
126037,0.648765
126038,0.0321584
126039,0.337543
126040,0.0501257
126041,0.206661
126043,0.170372
126046,0.525925
126049,0.0840395
126050,0.378387
126051,0.293985
126054,0.0133063
126056,0.0549841
126059,0.175642
126060,0.236952
126061,0.484015
126062,0.207102
126064,0.495841
126067,0.411922
126069,0.367233
126070,0.0871621
126071,0.269638
126072,0.018018
126073,0.203587
126076,0.034927
126077,0.31133
126079,0.0814807
126080,0.474179
126082,0.204773
126083,0.0463688
126085,0.156252
126087,0.302263
126089,0.417212
126091,0.566591
126092,0.267595
126093,0.0298083
126094,0.156231
126096,0.113753
126098,0.146104
126099,0.0512984
126100,0.00932976
126101,0.0876152
126103,0.25562
126104,0.00917397
126108,0.129184
126112,0.107161
126114,0.181781
126115,0.0872612
126117,0.102451
126119,0.118021
126121,0.16023
126122,0.31437
126123,0.276346
126125,0.123534
126127,0.405785
126130,0.169262
126132,0.344963
126133,0.3877
126135,0.0138595
126136,0.42788
126138,0.0365427
126139,0.377559
126141,0.330707
126144,0.49557
126147,0.0635325
126153,0.276521
126160,0.214989
126161,0.0784227
126162,0.16407
126164,0.259034
126168,0.478088
126170,0.076652
126172,0.260388
126173,0.314992
126174,0.299449
126176,0.477244
126177,0.458481
126178,0.349105
126180,0.141627
126181,0.631315
126184,0.120461
126187,0.169364
126188,0.443902
126189,0.211498
126190,0.0456924
126191,0.224218
126192,0.782009
126194,0.730024
126195,0.101799
126196,0.272659
126197,0.0104665
126198,0.239543
126199,0.164594
126200,0.270924
126201,0.233187
126203,0.41304
126204,0.0976174
126207,0.23153
126209,0.322861
126213,0.187795
126216,0.150113
126217,0.438391
126222,0.261301
126225,0.0764043
126227,0.117861
126229,0.317075
126230,0.1869
126234,0.626579
126235,0.167674
126239,0.631805
126240,0.252463
126245,0.306843
126246,0.0392028
126247,0.132851
126248,0.460901
126249,0.226246
126252,0.0889179
126255,0.207406
126256,0.217228
126258,0.0129727
126259,0.211062
126260,0.642956
126261,0.149034
126264,0.146982
126265,0.106801
126266,0.139816
126269,0.437285
126270,0.288644
126271,0.0737356
126272,0.183418
126274,0.167419
126279,0.282786
126280,0.066242
126283,0.229186
126286,0.0496707
126287,0.128318
126289,0.160198
126291,0.212143
126292,0.039389
126294,0.380525
126295,0.665764
126296,0.172368
126297,0.0248979
126300,0.11485
126301,0.108131
126302,0.563846
126303,0.46761
126307,0.0144237
126308,0.243783
126309,0.117261
126311,0.409198
126313,0.113173
126314,0.0470868
126316,0.256738
126317,0.436629
126318,0.340033
126319,0.202724
126322,0.339872
126327,0.11014
126333,0.193846
126336,0.555112
126340,0.28902
126343,0.0328621
126344,0.465555
126345,0.594681
126346,0.343984
126347,0.0796294
126349,0.44457
126350,0.0474166
126351,0.132536
126352,0.0523301
126354,0.394857
126356,0.100593
126357,0.418804
126361,0.126504
126364,0.585991
126366,0.267441
126367,0.669457
126368,0.491393
126371,0.289367
126372,0.0638518
126373,0.132268
126376,0.149395
126377,0.153133
126378,0.278128
126379,0.0262762
126380,0.172583
126383,0.177016
126384,0.171884
126385,0.0539475
126387,0.0583328
126388,0.0959495
126389,0.464228
126390,0.0764664
126391,0.16931
126394,0.00978801
126395,0.200143
126396,0.443897
126397,0.109197
126398,0.24041
126399,0.254796
126400,0.144793
126402,0.0976609
126406,0.133827
126410,0.469129
126411,0.13929
126412,0.686192
126413,0.0373418
126418,0.341041
126419,0.388294
126423,0.212743
126425,0.185523
126426,0.067323
126427,0.501107
126429,0.105798
126432,0.416059
126433,0.420258
126434,0.155017
126435,0.0660946
126436,0.444193
126437,0.210399
126438,0.107592
126441,0.0806171
126442,0.0771394
126446,0.223978
126449,0.186995
126450,0.0958033
126452,0.0608497
126459,0.26277
126466,0.489922
126467,0.187691
126468,0.2128
126470,0.134708
126471,0.358086
126472,0.0744078
126473,0.344235
126477,0.28745
126479,0.154593
126480,0.266866
126481,0.103465
126482,0.0145565
126483,0.198544
126485,0.161033
126486,0.10167
126491,0.120438
126492,0.206439
126495,0.144132
126497,0.0604724
126499,0.351326
126500,0.0790822
126501,0.022229
126502,0.445854
126503,0.184665
126504,0.0316344
126506,0.407378
126508,0.466443
126510,0.448852
126511,0.00524459
126513,0.222276
126517,0.0553485
126518,0.187181
126520,0.09692
126522,0.0430045
126523,0.103908
126525,0.369872
126526,0.120502
126527,0.0906516
126529,0.403757
126531,0.55472
126532,0.0756555
126539,0.171535
126540,0.310784
126543,0.173816
126544,0.234674
126545,0.548324
126546,0.25885
126549,0.158671
126550,0.279663
126552,0.48708
126553,0.325262
126554,0.167583
126555,0.121284
126556,0.245037
126560,0.0274313
126561,0.0323425
126565,0.385851
126567,0.488071
126570,0.182864
126572,0.350134
126575,0.234985
126577,0.342762
126579,0.20096
126580,0.291419
126582,0.0399759
126583,0.0052791
126584,0.254697
126586,0.326723
126590,0.129165
126592,0.027146
126595,0.0147627
126596,0.293014
126598,0.335694
126599,0.303234
126600,0.0323559
126602,0.459579
126603,0.267931
126605,0.0579385
126606,0.565528
126607,0.0506535
126608,0.561004
126613,0.459067
126614,0.177457
126616,0.266791
126617,0.193467
126619,0.145854
126620,0.31289
126621,0.36855
126623,0.444163
126625,0.682517
126627,0.022302
126629,0.563038
126630,0.097055
126633,0.539723
126634,0.558897
126635,0.056863
126636,0.0536002
126637,0.132856
126639,0.0555939
126641,0.279213
126642,0.225427
126645,0.148959
126646,0.420909
126647,0.074934
126649,0.0399201
126655,0.0378783
126657,0.379602
126660,0.133405
126661,0.191258
126664,0.576534
126667,0.0855246
126668,0.0371828
126671,0.23307
126673,0.448298
126675,0.122607
126678,0.175502
126681,0.286764
126683,0.0594661
126686,0.306319
126687,0.150891
126690,0.219464
126692,0.155996
126694,0.148143
126700,0.268069
126701,0.122001
126702,0.173839
126705,0.243074
126706,0.0735179
126707,0.158531
126710,0.255746
126711,0.533305
126712,0.201394
126713,0.151796
126715,0.157088
126717,0.0266018
126718,0.0292067
126719,0.274192
126720,0.190538
126724,0.217535
126729,0.3943
126730,0.691588
126731,0.0590786
126732,0.052358
126737,0.0653157
126738,0.0893446
126739,0.0599328
126742,0.115434
126747,0.114485
126748,0.0422991
126749,0.545375
126750,0.534629
126751,0.385003
126752,0.405427
126753,0.0825976
126755,0.151609
126758,0.401541
126759,0.553742
126760,0.280355
126766,0.125858
126767,0.19108
126768,0.0628547
126769,0.130752
126770,0.281012
126773,0.313778
126775,0.0871364
126776,0.289694
126777,0.344422
126778,0.228628
126779,0.175104
126781,0.0962598
126782,0.267046
126785,0.611055
126788,0.147139
126789,0.209752
126790,0.239582
126791,0.0289476
126792,0.265217
126794,0.0833207
126797,0.438582
126798,0.049735
126800,0.101288
126805,0.15068
126812,0.315604
126817,0.121395
126818,0.393145
126819,0.129444
126821,0.639648
126827,0.109001
126828,0.353259
126829,0.238678
126830,0.415644
126833,0.144219
